,model,data,series,metrics,values
2735,model_SVC,test,SMOTE,pr_auc,0.2404035113188927
2736,model_SVC,train,SMOTE,pr_auc,0.9999989984979976
2737,model_SVC,val,SMOTE,pr_auc,0.46090033654005264
2738,model_SVC,test,SMOTE,pr_auc,0.24325866635675594
2739,model_SVC,train,SMOTE,pr_auc,1.0
2740,model_SVC,val,SMOTE,pr_auc,0.2954440949913177
2741,model_SVC,test,SMOTE,pr_auc,0.283222465364937
2742,model_SVC,train,SMOTE,pr_auc,1.0
2743,model_SVC,val,SMOTE,pr_auc,0.4579157621674981
2744,model_SVC,test,SMOTE,pr_auc,0.27646248288351183
2745,model_SVC,train,SMOTE,pr_auc,1.0
2746,model_SVC,val,SMOTE,pr_auc,0.3416918670621076
2747,model_SVC,test,SMOTE,pr_auc,0.2622863549670948
2748,model_SVC,train,SMOTE,pr_auc,0.9999989984979976
2749,model_SVC,val,SMOTE,pr_auc,0.3073591205982414
2750,model_SVC,test,SMOTE,pr_auc,0.2535609728299484
2751,model_SVC,train,SMOTE,pr_auc,0.9999989984979976
2752,model_SVC,val,SMOTE,pr_auc,0.20604416392026145
2753,model_SVC,test,SMOTE,pr_auc,0.2551821582170651
2754,model_SVC,train,SMOTE,pr_auc,1.0
2755,model_SVC,val,SMOTE,pr_auc,0.3161723377087683
2756,model_SVC,test,SMOTE,pr_auc,0.23153954669893273
2757,model_SVC,train,SMOTE,pr_auc,1.0
2758,model_SVC,val,SMOTE,pr_auc,0.2603137750611009
2759,model_SVC,test,SMOTE,pr_auc,0.2447271785490066
2760,model_RandomForest,train,imbalanced,pr_auc,0.9129267924867589
2761,model_RandomForest,val,imbalanced,pr_auc,0.44264372644861205
2762,model_RandomForest,test,imbalanced,pr_auc,0.4125842054899661
2763,model_RandomForest,train,imbalanced,pr_auc,0.9118656966394553
2764,model_RandomForest,val,imbalanced,pr_auc,0.5678728464587535
2765,model_RandomForest,test,imbalanced,pr_auc,0.40286000505581027
2766,model_RandomForest,train,imbalanced,pr_auc,0.9129106492566665
2767,model_RandomForest,val,imbalanced,pr_auc,0.5499555770111038
2768,model_RandomForest,test,imbalanced,pr_auc,0.3487839947330937
2769,model_RandomForest,train,imbalanced,pr_auc,0.9144691553267275
2770,model_RandomForest,val,imbalanced,pr_auc,0.6391616980332571
2771,model_RandomForest,test,imbalanced,pr_auc,0.3947834376036768
2772,model_RandomForest,train,imbalanced,pr_auc,0.9047026334253757
2773,model_RandomForest,val,imbalanced,pr_auc,0.5971610086200541
2774,model_RandomForest,test,imbalanced,pr_auc,0.36461845191484316
2775,model_RandomForest,train,imbalanced,pr_auc,0.9095901481390257
2776,model_RandomForest,val,imbalanced,pr_auc,0.5186721711723761
2777,model_RandomForest,test,imbalanced,pr_auc,0.4127514836850646
2778,model_RandomForest,train,imbalanced,pr_auc,0.9098322589857107
2779,model_RandomForest,val,imbalanced,pr_auc,0.715816488316817
2780,model_RandomForest,test,imbalanced,pr_auc,0.400709976849884
2781,model_RandomForest,train,imbalanced,pr_auc,0.9123978690719671
2782,model_RandomForest,val,imbalanced,pr_auc,0.361655829288555
2783,model_RandomForest,test,imbalanced,pr_auc,0.39239098922342036
2784,model_RandomForest,train,imbalanced,pr_auc,0.9157540346669887
2785,model_RandomForest,val,imbalanced,pr_auc,0.5704743924027038
2786,model_RandomForest,test,imbalanced,pr_auc,0.39982739963674047
2787,model_RandomForest,train,imbalanced,pr_auc,0.9130568145838276
2788,model_RandomForest,val,imbalanced,pr_auc,0.49269956419682526
2789,model_RandomForest,test,imbalanced,pr_auc,0.39435251618976885
2790,model_RandomForest,train,SMOTE,pr_auc,0.9999969964929895
2791,model_RandomForest,val,SMOTE,pr_auc,0.496070810656269
2792,model_RandomForest,test,SMOTE,pr_auc,0.44819386368575115
2793,model_RandomForest,train,SMOTE,pr_auc,0.9999959989889979
2794,model_RandomForest,val,SMOTE,pr_auc,0.6299996089208242
2795,model_RandomForest,test,SMOTE,pr_auc,0.40782917338415786
2796,model_RandomForest,train,SMOTE,pr_auc,0.9999989984979976
2797,model_RandomForest,val,SMOTE,pr_auc,0.6128292586744203
2798,model_RandomForest,test,SMOTE,pr_auc,0.42999389958051015
2799,model_RandomForest,train,SMOTE,pr_auc,0.9999959929829619
2800,model_RandomForest,val,SMOTE,pr_auc,0.6384746644570436
2801,model_RandomForest,test,SMOTE,pr_auc,0.44163882823852435
2802,model_RandomForest,train,SMOTE,pr_auc,0.9999969964929896
2803,model_RandomForest,val,SMOTE,pr_auc,0.6239105438578152
2804,model_RandomForest,test,SMOTE,pr_auc,0.4324770329729413
2805,model_RandomForest,train,SMOTE,pr_auc,0.9999989984979976
2806,model_RandomForest,val,SMOTE,pr_auc,0.5137287349674607
2807,model_RandomForest,test,SMOTE,pr_auc,0.42755102727162325
2808,model_RandomForest,train,SMOTE,pr_auc,0.9999969964929895
2809,model_RandomForest,val,SMOTE,pr_auc,0.7557031736579858
2810,model_RandomForest,test,SMOTE,pr_auc,0.4534611994820821
2811,model_RandomForest,train,SMOTE,pr_auc,1.0
2812,model_RandomForest,val,SMOTE,pr_auc,0.39957228372909964
2813,model_RandomForest,test,SMOTE,pr_auc,0.4211182135809203
2814,model_RandomForest,train,SMOTE,pr_auc,1.0
2815,model_RandomForest,val,SMOTE,pr_auc,0.6327888457522588
2816,model_RandomForest,test,SMOTE,pr_auc,0.42901692404946806
2817,model_RandomForest,train,SMOTE,pr_auc,0.9999949954789704
2818,model_RandomForest,val,SMOTE,pr_auc,0.5581678868575857
2819,model_RandomForest,test,SMOTE,pr_auc,0.4060592055966022
2820,NN_weighted,train,imbalanced,pr_auc,0.42087395808980765
2821,NN_weighted,val,imbalanced,pr_auc,0.8205611451981731
2822,NN_weighted,test,imbalanced,pr_auc,0.4429655060830329
2823,NN_weighted,train,imbalanced,pr_auc,0.5806045340050378
2824,NN_weighted,val,imbalanced,pr_auc,0.7194008775219976
2825,NN_weighted,test,imbalanced,pr_auc,0.5023676459481768
2826,NN_weighted,train,imbalanced,pr_auc,0.3596637534404362
2827,NN_weighted,val,imbalanced,pr_auc,0.5312630706375455
2828,NN_weighted,test,imbalanced,pr_auc,0.4863119395047405
2829,NN_weighted,train,imbalanced,pr_auc,0.5806045340050378
2830,NN_weighted,val,imbalanced,pr_auc,0.6859193195467366
2831,NN_weighted,test,imbalanced,pr_auc,0.4348112008429304
2832,NN_weighted,train,imbalanced,pr_auc,0.5806045340050378
2833,NN_weighted,val,imbalanced,pr_auc,0.7208795973607653
2834,NN_weighted,test,imbalanced,pr_auc,0.46372842810680165
2835,NN_weighted,train,imbalanced,pr_auc,0.5806045340050378
2836,NN_weighted,val,imbalanced,pr_auc,0.7169978883173567
2837,NN_weighted,test,imbalanced,pr_auc,0.4645549623576584
2838,NN_weighted,train,imbalanced,pr_auc,0.2789033862799632
2839,NN_weighted,val,imbalanced,pr_auc,0.643877331749245
2840,NN_weighted,test,imbalanced,pr_auc,0.45504745897976795
2841,NN_weighted,train,imbalanced,pr_auc,0.5736676589168338
2842,NN_weighted,val,imbalanced,pr_auc,0.685009392716891
2843,NN_weighted,test,imbalanced,pr_auc,0.42535309257570797
2844,NN_weighted,train,imbalanced,pr_auc,0.5806045340050378
2845,NN_weighted,val,imbalanced,pr_auc,0.7554054224374134
2846,NN_weighted,test,imbalanced,pr_auc,0.46350721185029026
2847,NN_weighted,train,imbalanced,pr_auc,0.5792988467182253
2848,NN_weighted,val,imbalanced,pr_auc,0.4718189519550303
2849,NN_weighted,test,imbalanced,pr_auc,0.422301443725459
2850,NN_weighted,train,SMOTE,pr_auc,0.8426973133059268
2851,NN_weighted,val,SMOTE,pr_auc,0.5594780854277908
2852,NN_weighted,test,SMOTE,pr_auc,0.42616958277281
2853,NN_weighted,train,SMOTE,pr_auc,0.8676045784053336
2854,NN_weighted,val,SMOTE,pr_auc,0.6200859810690827
2855,NN_weighted,test,SMOTE,pr_auc,0.4001066153273504
2856,NN_weighted,train,SMOTE,pr_auc,0.5112867668574168
2857,NN_weighted,val,SMOTE,pr_auc,0.16054933235199445
2858,NN_weighted,test,SMOTE,pr_auc,0.21103984684664118
2859,NN_weighted,train,SMOTE,pr_auc,0.8777768555400253
2860,NN_weighted,val,SMOTE,pr_auc,0.5247313202231838
2861,NN_weighted,test,SMOTE,pr_auc,0.4195076197414931
2862,NN_weighted,train,SMOTE,pr_auc,0.6190182052772479
2863,NN_weighted,val,SMOTE,pr_auc,0.2975307143399264
2864,NN_weighted,test,SMOTE,pr_auc,0.1972827084935194
2865,NN_weighted,train,SMOTE,pr_auc,0.892982469199975
2866,NN_weighted,val,SMOTE,pr_auc,0.5378177837645479
2867,NN_weighted,test,SMOTE,pr_auc,0.4906258275134549
2868,NN_weighted,train,SMOTE,pr_auc,0.6382811298600921
2869,NN_weighted,val,SMOTE,pr_auc,0.35034908660074787
2870,NN_weighted,test,SMOTE,pr_auc,0.2637146687720608
2871,NN_weighted,train,SMOTE,pr_auc,0.8981036851335111
2872,NN_weighted,val,SMOTE,pr_auc,0.5379365866054175
2873,NN_weighted,test,SMOTE,pr_auc,0.49605818960813824
2874,NN_weighted,train,SMOTE,pr_auc,0.7890179244754576
2875,NN_weighted,val,SMOTE,pr_auc,0.4805429987210375
2876,NN_weighted,test,SMOTE,pr_auc,0.3183295050371095
2877,NN_weighted,train,SMOTE,pr_auc,0.8518041459827508
2878,NN_weighted,val,SMOTE,pr_auc,0.46910396463391724
2879,NN_weighted,test,SMOTE,pr_auc,0.40351766204341594
2880,model_XGB,train,imbalanced,f1,1.0
2881,model_XGB,val,imbalanced,f1,0.3225806451612903
2882,model_XGB,test,imbalanced,f1,0.27586206896551724
2883,model_XGB,train,imbalanced,f1,1.0
2884,model_XGB,val,imbalanced,f1,0.5161290322580644
2885,model_XGB,test,imbalanced,f1,0.2
2886,model_XGB,train,imbalanced,f1,1.0
2887,model_XGB,val,imbalanced,f1,0.4705882352941177
2888,model_XGB,test,imbalanced,f1,0.3125
2889,model_XGB,train,imbalanced,f1,1.0
2890,model_XGB,val,imbalanced,f1,0.4666666666666666
2891,model_XGB,test,imbalanced,f1,0.27586206896551724
2892,model_XGB,train,imbalanced,f1,1.0
2893,model_XGB,val,imbalanced,f1,0.4
2894,model_XGB,test,imbalanced,f1,0.26666666666666666
2895,model_XGB,train,imbalanced,f1,1.0
2896,model_XGB,val,imbalanced,f1,0.4137931034482759
2897,model_XGB,test,imbalanced,f1,0.25806451612903225
2898,model_XGB,train,imbalanced,f1,1.0
2899,model_XGB,val,imbalanced,f1,0.4666666666666666
2900,model_XGB,test,imbalanced,f1,0.26666666666666666
2901,model_XGB,train,imbalanced,f1,1.0
2902,model_XGB,val,imbalanced,f1,0.19354838709677416
2903,model_XGB,test,imbalanced,f1,0.20689655172413793
2904,model_XGB,train,imbalanced,f1,1.0
2905,model_XGB,val,imbalanced,f1,0.4666666666666666
2906,model_XGB,test,imbalanced,f1,0.25806451612903225
2907,model_XGB,train,imbalanced,f1,1.0
2908,model_XGB,val,imbalanced,f1,0.31249999999999994
2909,model_XGB,test,imbalanced,f1,0.25806451612903225
2910,model_XGB,train,SMOTE,f1,1.0
2911,model_XGB,val,SMOTE,f1,0.0
2912,model_XGB,test,SMOTE,f1,0.26666666666666666
2913,model_XGB,train,SMOTE,f1,1.0
2914,model_XGB,val,SMOTE,f1,0.0
2915,model_XGB,test,SMOTE,f1,0.36363636363636365
2916,model_XGB,train,SMOTE,f1,0.99949924887331
2917,model_XGB,val,SMOTE,f1,0.0
2918,model_XGB,test,SMOTE,f1,0.375
2919,model_XGB,train,SMOTE,f1,1.0
2920,model_XGB,val,SMOTE,f1,0.0
2921,model_XGB,test,SMOTE,f1,0.14814814814814814
2922,model_XGB,train,SMOTE,f1,1.0
2923,model_XGB,val,SMOTE,f1,0.0
2924,model_XGB,test,SMOTE,f1,0.33333333333333337
2925,model_XGB,train,SMOTE,f1,1.0
2926,model_XGB,val,SMOTE,f1,0.0
2927,model_XGB,test,SMOTE,f1,0.27586206896551724
2928,model_XGB,train,SMOTE,f1,1.0
2929,model_XGB,val,SMOTE,f1,0.0
2930,model_XGB,test,SMOTE,f1,0.27586206896551724
2931,model_XGB,train,SMOTE,f1,1.0
2932,model_XGB,val,SMOTE,f1,0.0
2933,model_XGB,test,SMOTE,f1,0.3225806451612903
2934,model_XGB,train,SMOTE,f1,1.0
2935,model_XGB,val,SMOTE,f1,0.0
2936,model_XGB,test,SMOTE,f1,0.3225806451612903
2937,model_XGB,train,SMOTE,f1,1.0
2938,model_XGB,val,SMOTE,f1,0.0
2939,model_XGB,test,SMOTE,f1,0.13793103448275862
2940,model_logistic,train,imbalanced,f1,0.5612788632326821
2941,model_logistic,val,imbalanced,f1,0.5538461538461539
2942,model_logistic,test,imbalanced,f1,0.5
2943,model_logistic,train,imbalanced,f1,0.5342706502636203
2944,model_logistic,val,imbalanced,f1,0.5079365079365079
2945,model_logistic,test,imbalanced,f1,0.4912280701754386
2946,model_logistic,train,imbalanced,f1,0.5340314136125655
2947,model_logistic,val,imbalanced,f1,0.46875000000000006
2948,model_logistic,test,imbalanced,f1,0.45901639344262296
2949,model_logistic,train,imbalanced,f1,0.5317324185248714
2950,model_logistic,val,imbalanced,f1,0.4210526315789474
2951,model_logistic,test,imbalanced,f1,0.4444444444444445
2952,model_logistic,train,imbalanced,f1,0.5275862068965517
2953,model_logistic,val,imbalanced,f1,0.53125
2954,model_logistic,test,imbalanced,f1,0.5396825396825398
2955,model_logistic,train,imbalanced,f1,0.5413005272407734
2956,model_logistic,val,imbalanced,f1,0.48275862068965514
2957,model_logistic,test,imbalanced,f1,0.46875
2958,model_logistic,train,imbalanced,f1,0.5326460481099655
2959,model_logistic,val,imbalanced,f1,0.5079365079365079
2960,model_logistic,test,imbalanced,f1,0.46875
2961,model_logistic,train,imbalanced,f1,0.5573192239858906
2962,model_logistic,val,imbalanced,f1,0.4210526315789474
2963,model_logistic,test,imbalanced,f1,0.5
2964,model_logistic,train,imbalanced,f1,0.5321739130434783
2965,model_logistic,val,imbalanced,f1,0.4657534246575343
2966,model_logistic,test,imbalanced,f1,0.4761904761904762
2967,model_logistic,train,imbalanced,f1,0.5356521739130434
2968,model_logistic,val,imbalanced,f1,0.5396825396825397
2969,model_logistic,test,imbalanced,f1,0.48387096774193544
2970,model_logistic,train,SMOTE,f1,0.8135265700483092
2971,model_logistic,val,SMOTE,f1,0.576271186440678
2972,model_logistic,test,SMOTE,f1,0.48387096774193544
2973,model_logistic,train,SMOTE,f1,0.8091085271317829
2974,model_logistic,val,SMOTE,f1,0.5573770491803278
2975,model_logistic,test,SMOTE,f1,0.48387096774193544
2976,model_logistic,train,SMOTE,f1,0.806420233463035
2977,model_logistic,val,SMOTE,f1,0.6153846153846153
2978,model_logistic,test,SMOTE,f1,0.48387096774193544
2979,model_logistic,train,SMOTE,f1,0.8007793472966391
2980,model_logistic,val,SMOTE,f1,0.5490196078431373
2981,model_logistic,test,SMOTE,f1,0.48387096774193544
2982,model_logistic,train,SMOTE,f1,0.8091306459446334
2983,model_logistic,val,SMOTE,f1,0.5573770491803278
2984,model_logistic,test,SMOTE,f1,0.48387096774193544
2985,model_logistic,train,SMOTE,f1,0.8227969348659004
2986,model_logistic,val,SMOTE,f1,0.4745762711864407
2987,model_logistic,test,SMOTE,f1,0.48387096774193544
2988,model_logistic,train,SMOTE,f1,0.8158148505303762
2989,model_logistic,val,SMOTE,f1,0.5079365079365079
2990,model_logistic,test,SMOTE,f1,0.48387096774193544
2991,model_logistic,train,SMOTE,f1,0.8200192492781522
2992,model_logistic,val,SMOTE,f1,0.4528301886792453
2993,model_logistic,test,SMOTE,f1,0.48387096774193544
2994,model_logistic,train,SMOTE,f1,0.8078048780487805
2995,model_logistic,val,SMOTE,f1,0.5294117647058824
2996,model_logistic,test,SMOTE,f1,0.48387096774193544
2997,model_logistic,train,SMOTE,f1,0.8180943214629451
2998,model_logistic,val,SMOTE,f1,0.5454545454545455
2999,model_logistic,test,SMOTE,f1,0.48387096774193544
3000,model_LinearSVC,train,imbalanced,f1,0.5467372134038802
3001,model_LinearSVC,val,imbalanced,f1,0.5538461538461539
3002,model_LinearSVC,test,imbalanced,f1,0.5161290322580646
3003,model_LinearSVC,train,imbalanced,f1,0.5296167247386759
3004,model_LinearSVC,val,imbalanced,f1,0.47619047619047616
3005,model_LinearSVC,test,imbalanced,f1,0.4912280701754386
3006,model_LinearSVC,train,imbalanced,f1,0.5349650349650349
3007,model_LinearSVC,val,imbalanced,f1,0.4615384615384615
3008,model_LinearSVC,test,imbalanced,f1,0.4923076923076923
3009,model_LinearSVC,train,imbalanced,f1,0.5236486486486486
3010,model_LinearSVC,val,imbalanced,f1,0.45614035087719296
3011,model_LinearSVC,test,imbalanced,f1,0.4666666666666666
3012,model_LinearSVC,train,imbalanced,f1,0.5310344827586206
3013,model_LinearSVC,val,imbalanced,f1,0.5396825396825397
3014,model_LinearSVC,test,imbalanced,f1,0.5079365079365079
3015,model_LinearSVC,train,imbalanced,f1,0.5400696864111499
3016,model_LinearSVC,val,imbalanced,f1,0.4444444444444444
3017,model_LinearSVC,test,imbalanced,f1,0.4615384615384615
3018,model_LinearSVC,train,imbalanced,f1,0.5379310344827587
3019,model_LinearSVC,val,imbalanced,f1,0.5079365079365079
3020,model_LinearSVC,test,imbalanced,f1,0.4516129032258065
3021,model_LinearSVC,train,imbalanced,f1,0.5483304042179262
3022,model_LinearSVC,val,imbalanced,f1,0.4210526315789474
3023,model_LinearSVC,test,imbalanced,f1,0.4761904761904762
3024,model_LinearSVC,train,imbalanced,f1,0.5257731958762887
3025,model_LinearSVC,val,imbalanced,f1,0.4657534246575343
3026,model_LinearSVC,test,imbalanced,f1,0.4761904761904762
3027,model_LinearSVC,train,imbalanced,f1,0.5342465753424657
3028,model_LinearSVC,val,imbalanced,f1,0.523076923076923
3029,model_LinearSVC,test,imbalanced,f1,0.4918032786885246
3030,model_LinearSVC,train,SMOTE,f1,0.8066083576287657
3031,model_LinearSVC,val,SMOTE,f1,0.5714285714285715
3032,model_LinearSVC,test,SMOTE,f1,0.5
3033,model_LinearSVC,train,SMOTE,f1,0.8048780487804877
3034,model_LinearSVC,val,SMOTE,f1,0.4918032786885246
3035,model_LinearSVC,test,SMOTE,f1,0.4745762711864407
3036,model_LinearSVC,train,SMOTE,f1,0.8048899755501221
3037,model_LinearSVC,val,SMOTE,f1,0.48387096774193555
3038,model_LinearSVC,test,SMOTE,f1,0.4918032786885246
3039,model_LinearSVC,train,SMOTE,f1,0.8007774538386784
3040,model_LinearSVC,val,SMOTE,f1,0.48979591836734687
3041,model_LinearSVC,test,SMOTE,f1,0.45901639344262296
3042,model_LinearSVC,train,SMOTE,f1,0.8046647230320699
3043,model_LinearSVC,val,SMOTE,f1,0.576271186440678
3044,model_LinearSVC,test,SMOTE,f1,0.5396825396825398
3045,model_LinearSVC,train,SMOTE,f1,0.819833087874325
3046,model_LinearSVC,val,SMOTE,f1,0.5357142857142858
3047,model_LinearSVC,test,SMOTE,f1,0.4761904761904762
3048,model_LinearSVC,train,SMOTE,f1,0.8098933074684773
3049,model_LinearSVC,val,SMOTE,f1,0.5079365079365079
3050,model_LinearSVC,test,SMOTE,f1,0.5161290322580646
3051,model_LinearSVC,train,SMOTE,f1,0.8218643240605173
3052,model_LinearSVC,val,SMOTE,f1,0.4782608695652174
3053,model_LinearSVC,test,SMOTE,f1,0.5
3054,model_LinearSVC,train,SMOTE,f1,0.8033106134371957
3055,model_LinearSVC,val,SMOTE,f1,0.5151515151515151
3056,model_LinearSVC,test,SMOTE,f1,0.5161290322580646
3057,model_LinearSVC,train,SMOTE,f1,0.8090646094503375
3058,model_LinearSVC,val,SMOTE,f1,0.5384615384615384
3059,model_LinearSVC,test,SMOTE,f1,0.45901639344262296
3060,model_SVC,train,imbalanced,f1,0.6482213438735177
3061,model_SVC,val,imbalanced,f1,0.4745762711864407
3062,model_SVC,test,imbalanced,f1,0.45614035087719296
3063,model_SVC,train,imbalanced,f1,0.6613545816733067
3064,model_SVC,val,imbalanced,f1,0.5084745762711864
3065,model_SVC,test,imbalanced,f1,0.4727272727272728
3066,model_SVC,train,imbalanced,f1,0.6561886051080551
3067,model_SVC,val,imbalanced,f1,0.5454545454545454
3068,model_SVC,test,imbalanced,f1,0.4912280701754386
3069,model_SVC,train,imbalanced,f1,0.6461538461538462
3070,model_SVC,val,imbalanced,f1,0.4727272727272727
3071,model_SVC,test,imbalanced,f1,0.43636363636363634
3072,model_SVC,train,imbalanced,f1,0.6560636182902584
3073,model_SVC,val,imbalanced,f1,0.5614035087719298
3074,model_SVC,test,imbalanced,f1,0.46428571428571425
3075,model_SVC,train,imbalanced,f1,0.638623326959847
3076,model_SVC,val,imbalanced,f1,0.48148148148148145
3077,model_SVC,test,imbalanced,f1,0.43636363636363634
3078,model_SVC,train,imbalanced,f1,0.63671875
3079,model_SVC,val,imbalanced,f1,0.576271186440678
3080,model_SVC,test,imbalanced,f1,0.42857142857142855
3081,model_SVC,train,imbalanced,f1,0.6548323471400395
3082,model_SVC,val,imbalanced,f1,0.509090909090909
3083,model_SVC,test,imbalanced,f1,0.4814814814814815
3084,model_SVC,train,imbalanced,f1,0.654970760233918
3085,model_SVC,val,imbalanced,f1,0.46875
3086,model_SVC,test,imbalanced,f1,0.44067796610169496
3087,model_SVC,train,imbalanced,f1,0.6627450980392158
3088,model_SVC,val,imbalanced,f1,0.5
3089,model_SVC,test,imbalanced,f1,0.43636363636363634
3090,model_SVC,train,SMOTE,f1,1.0
3091,model_SVC,val,SMOTE,f1,0.0
3092,model_SVC,test,SMOTE,f1,0.0
3093,model_SVC,train,SMOTE,f1,0.9994997498749374
3094,model_SVC,val,SMOTE,f1,0.08333333333333334
3095,model_SVC,test,SMOTE,f1,0.0
3096,model_SVC,train,SMOTE,f1,0.998998998998999
3097,model_SVC,val,SMOTE,f1,0.16666666666666669
3098,model_SVC,test,SMOTE,f1,0.0
3099,model_SVC,train,SMOTE,f1,0.9994997498749374
3100,model_SVC,val,SMOTE,f1,0.0
3101,model_SVC,test,SMOTE,f1,0.0
3102,model_SVC,train,SMOTE,f1,1.0
3103,model_SVC,val,SMOTE,f1,0.17391304347826084
3104,model_SVC,test,SMOTE,f1,0.0
3105,model_SVC,train,SMOTE,f1,0.9994997498749374
3106,model_SVC,val,SMOTE,f1,0.17391304347826084
3107,model_SVC,test,SMOTE,f1,0.0
3108,model_SVC,train,SMOTE,f1,0.998998998998999
3109,model_SVC,val,SMOTE,f1,0.0
3110,model_SVC,test,SMOTE,f1,0.0
3111,model_SVC,train,SMOTE,f1,0.99949924887331
3112,model_SVC,val,SMOTE,f1,0.0
3113,model_SVC,test,SMOTE,f1,0.0
3114,model_SVC,train,SMOTE,f1,1.0
3115,model_SVC,val,SMOTE,f1,0.16666666666666666
3116,model_SVC,test,SMOTE,f1,0.0
3117,model_SVC,train,SMOTE,f1,1.0
3118,model_SVC,val,SMOTE,f1,0.0
3119,model_SVC,test,SMOTE,f1,0.0
3120,model_RandomForest,train,imbalanced,f1,0.8290155440414507
3121,model_RandomForest,val,imbalanced,f1,0.29411764705882354
3122,model_RandomForest,test,imbalanced,f1,0.21621621621621623
3123,model_RandomForest,train,imbalanced,f1,0.84375
3124,model_RandomForest,val,imbalanced,f1,0.5789473684210527
3125,model_RandomForest,test,imbalanced,f1,0.3
3126,model_RandomForest,train,imbalanced,f1,0.8250652741514359
3127,model_RandomForest,val,imbalanced,f1,0.4878048780487805
3128,model_RandomForest,test,imbalanced,f1,0.2631578947368421
3129,model_RandomForest,train,imbalanced,f1,0.835509138381201
3130,model_RandomForest,val,imbalanced,f1,0.5294117647058824
3131,model_RandomForest,test,imbalanced,f1,0.2702702702702703
3132,model_RandomForest,train,imbalanced,f1,0.8266666666666667
3133,model_RandomForest,val,imbalanced,f1,0.5641025641025642
3134,model_RandomForest,test,imbalanced,f1,0.2631578947368421
3135,model_RandomForest,train,imbalanced,f1,0.835509138381201
3136,model_RandomForest,val,imbalanced,f1,0.4615384615384615
3137,model_RandomForest,test,imbalanced,f1,0.2631578947368421
3138,model_RandomForest,train,imbalanced,f1,0.836734693877551
3139,model_RandomForest,val,imbalanced,f1,0.6666666666666666
3140,model_RandomForest,test,imbalanced,f1,0.21621621621621623
3141,model_RandomForest,train,imbalanced,f1,0.8372093023255814
3142,model_RandomForest,val,imbalanced,f1,0.3243243243243243
3143,model_RandomForest,test,imbalanced,f1,0.2051282051282051
3144,model_RandomForest,train,imbalanced,f1,0.8272251308900523
3145,model_RandomForest,val,imbalanced,f1,0.6
3146,model_RandomForest,test,imbalanced,f1,0.25641025641025644
3147,model_RandomForest,train,imbalanced,f1,0.851063829787234
3148,model_RandomForest,val,imbalanced,f1,0.4782608695652174
3149,model_RandomForest,test,imbalanced,f1,0.16216216216216217
3150,model_RandomForest,train,SMOTE,f1,0.9934508816120906
3151,model_RandomForest,val,SMOTE,f1,0.26666666666666666
3152,model_RandomForest,test,SMOTE,f1,0.2222222222222222
3153,model_RandomForest,train,SMOTE,f1,0.9934508816120906
3154,model_RandomForest,val,SMOTE,f1,0.35714285714285715
3155,model_RandomForest,test,SMOTE,f1,0.15384615384615385
3156,model_RandomForest,train,SMOTE,f1,0.9929435483870968
3157,model_RandomForest,val,SMOTE,f1,0.5000000000000001
3158,model_RandomForest,test,SMOTE,f1,0.21428571428571427
3159,model_RandomForest,train,SMOTE,f1,0.9944640161046805
3160,model_RandomForest,val,SMOTE,f1,0.5
3161,model_RandomForest,test,SMOTE,f1,0.15384615384615385
3162,model_RandomForest,train,SMOTE,f1,0.9939577039274925
3163,model_RandomForest,val,SMOTE,f1,0.4137931034482759
3164,model_RandomForest,test,SMOTE,f1,0.21428571428571427
3165,model_RandomForest,train,SMOTE,f1,0.9934508816120906
3166,model_RandomForest,val,SMOTE,f1,0.35714285714285715
3167,model_RandomForest,test,SMOTE,f1,0.2222222222222222
3168,model_RandomForest,train,SMOTE,f1,0.9959798994974874
3169,model_RandomForest,val,SMOTE,f1,0.37037037037037035
3170,model_RandomForest,test,SMOTE,f1,0.2222222222222222
3171,model_RandomForest,train,SMOTE,f1,0.9929435483870968
3172,model_RandomForest,val,SMOTE,f1,0.23076923076923073
3173,model_RandomForest,test,SMOTE,f1,0.21428571428571427
3174,model_RandomForest,train,SMOTE,f1,0.9929435483870968
3175,model_RandomForest,val,SMOTE,f1,0.5161290322580645
3176,model_RandomForest,test,SMOTE,f1,0.2222222222222222
3177,model_RandomForest,train,SMOTE,f1,0.9949698189134809
3178,model_RandomForest,val,SMOTE,f1,0.3076923076923077
3179,model_RandomForest,test,SMOTE,f1,0.15384615384615385
3180,NN_weighted,train,imbalanced,f1,0.22611744084136723
3181,NN_weighted,val,imbalanced,f1,0.6666666666666666
3182,NN_weighted,test,imbalanced,f1,0.4
3183,NN_weighted,train,imbalanced,f1,0.27765726681127983
3184,NN_weighted,val,imbalanced,f1,0.5925925925925926
3185,NN_weighted,test,imbalanced,f1,0.4918032786885246
3186,NN_weighted,train,imbalanced,f1,0.3034188034188034
3187,NN_weighted,val,imbalanced,f1,0.5490196078431373
3188,NN_weighted,test,imbalanced,f1,0.48000000000000004
3189,NN_weighted,train,imbalanced,f1,0.0
3190,NN_weighted,val,imbalanced,f1,0.5490196078431373
3191,NN_weighted,test,imbalanced,f1,0.39215686274509803
3192,NN_weighted,train,imbalanced,f1,0.0
3193,NN_weighted,val,imbalanced,f1,0.5833333333333334
3194,NN_weighted,test,imbalanced,f1,0.39285714285714285
3195,NN_weighted,train,imbalanced,f1,0.27765726681127983
3196,NN_weighted,val,imbalanced,f1,0.6538461538461537
3197,NN_weighted,test,imbalanced,f1,0.42857142857142855
